timestamp,service,metric,value,labels
1749488516,d,service_cpu_usage,12.9,
1749488516,d,service_circuit_breaker_state,0.0,
1749488516,d,service_health,1.0,
1749488516,d,service_latency_seconds,0.1,
1749488521,d,service_cpu_usage,12.7,
1749488521,d,service_circuit_breaker_state,0.0,
1749488521,d,service_health,1.0,
1749488521,d,service_latency_seconds,0.1,
1749488527,d,service_cpu_usage,13.1,
1749488527,d,service_circuit_breaker_state,0.0,
1749488527,d,service_health,1.0,
1749488527,d,service_latency_seconds,0.1,
1749488532,d,service_cpu_usage,12.9,
1749488532,d,service_circuit_breaker_state,0.0,
1749488532,d,service_health,1.0,
1749488532,d,service_latency_seconds,0.1,
1749488538,d,service_cpu_usage,13.7,
1749488538,d,service_circuit_breaker_state,0.0,
1749488538,d,service_health,1.0,
1749488538,d,service_latency_seconds,0.1,
1749488543,d,service_cpu_usage,0.9,
1749488543,d,service_circuit_breaker_state,0.0,
1749488543,d,service_health,1.0,
1749488543,d,service_latency_seconds,0.1,
1749488548,d,service_cpu_usage,1.1,
1749488548,d,service_circuit_breaker_state,0.0,
1749488548,d,service_health,1.0,
1749488548,d,service_latency_seconds,0.1,
1749488553,d,service_cpu_usage,0.8,
1749488553,d,service_circuit_breaker_state,0.0,
1749488553,d,service_health,1.0,
1749488553,d,service_latency_seconds,0.1,
1749488558,d,service_cpu_usage,1.6,
1749488558,d,service_circuit_breaker_state,0.0,
1749488558,d,service_health,1.0,
1749488558,d,service_latency_seconds,0.1,
1749488564,d,service_cpu_usage,0.6,
1749488564,d,service_circuit_breaker_state,0.0,
1749488564,d,service_health,1.0,
1749488564,d,service_latency_seconds,0.1,
