timestamp,service,metric,value,labels
1749487595,a,service_cpu_usage,0.0,
1749487595,a,service_circuit_breaker_state,0.0,
1749487595,a,service_health,1.0,
1749487595,a,service_latency_seconds,0.01,
1749487600,a,service_cpu_usage,12.2,
1749487600,a,service_circuit_breaker_state,0.0,
1749487600,a,service_health,1.0,
1749487600,a,service_latency_seconds,0.01,
1749487606,a,service_cpu_usage,13.5,
1749487606,a,service_circuit_breaker_state,0.0,
1749487606,a,service_health,1.0,
1749487606,a,service_latency_seconds,0.01,
1749487611,a,service_cpu_usage,12.9,
1749487611,a,service_circuit_breaker_state,0.0,
1749487611,a,service_health,1.0,
1749487611,a,service_latency_seconds,0.01,
1749487617,a,service_cpu_usage,12.9,
1749487617,a,service_circuit_breaker_state,0.0,
1749487617,a,service_health,1.0,
1749487617,a,service_latency_seconds,0.01,
1749487622,a,service_cpu_usage,12.4,
1749487622,a,service_circuit_breaker_state,0.0,
1749487622,a,service_health,1.0,
1749487622,a,service_latency_seconds,0.01,
1749487628,a,service_cpu_usage,21.5,
1749487628,a,service_circuit_breaker_state,0.0,
1749487628,a,service_health,1.0,
1749487628,a,service_latency_seconds,0.01,
1749487633,a,service_cpu_usage,5.6,
1749487633,a,service_circuit_breaker_state,0.0,
1749487633,a,service_health,1.0,
1749487633,a,service_latency_seconds,0.01,
1749487638,a,service_cpu_usage,0.9,
1749487638,a,service_circuit_breaker_state,0.0,
1749487638,a,service_health,1.0,
1749487638,a,service_latency_seconds,0.01,
1749487644,a,service_cpu_usage,0.3,
1749487644,a,service_circuit_breaker_state,0.0,
1749487644,a,service_health,1.0,
1749487644,a,service_latency_seconds,0.01,
1749487649,a,service_cpu_usage,0.3,
1749487649,a,service_circuit_breaker_state,0.0,
1749487649,a,service_health,1.0,
1749487649,a,service_latency_seconds,0.01,
1749487654,a,service_cpu_usage,0.8,
1749487654,a,service_circuit_breaker_state,0.0,
1749487654,a,service_health,1.0,
1749487654,a,service_latency_seconds,0.01,
1749487595,b,service_cpu_usage,2.2,
1749487595,b,service_circuit_breaker_state,0.0,
1749487595,b,service_health,1.0,
1749487595,b,service_latency_seconds,0.05,
1749487600,b,service_cpu_usage,16.7,
1749487600,b,service_circuit_breaker_state,0.0,
1749487600,b,service_health,1.0,
1749487600,b,service_latency_seconds,0.05,
1749487606,b,service_cpu_usage,12.7,
1749487606,b,service_circuit_breaker_state,0.0,
1749487606,b,service_health,1.0,
1749487606,b,service_latency_seconds,0.1,
1749487611,b,service_cpu_usage,12.9,
1749487611,b,service_circuit_breaker_state,0.0,
1749487611,b,service_health,1.0,
1749487611,b,service_latency_seconds,0.1,
1749487617,b,service_cpu_usage,13.1,
1749487617,b,service_circuit_breaker_state,0.0,
1749487617,b,service_health,1.0,
1749487617,b,service_latency_seconds,0.1,
1749487622,b,service_cpu_usage,12.6,
1749487622,b,service_circuit_breaker_state,0.0,
1749487622,b,service_health,1.0,
1749487622,b,service_latency_seconds,0.1,
1749487628,b,service_cpu_usage,20.0,
1749487628,b,service_circuit_breaker_state,0.0,
1749487628,b,service_health,1.0,
1749487628,b,service_latency_seconds,0.1,
1749487633,b,service_cpu_usage,5.5,
1749487633,b,service_circuit_breaker_state,0.0,
1749487633,b,service_health,1.0,
1749487633,b,service_latency_seconds,0.1,
1749487638,b,service_cpu_usage,1.1,
1749487638,b,service_circuit_breaker_state,0.0,
1749487638,b,service_health,1.0,
1749487638,b,service_latency_seconds,0.1,
1749487644,b,service_cpu_usage,0.6,
1749487644,b,service_circuit_breaker_state,0.0,
1749487644,b,service_health,1.0,
1749487644,b,service_latency_seconds,0.1,
1749487649,b,service_cpu_usage,0.3,
1749487649,b,service_circuit_breaker_state,0.0,
1749487649,b,service_health,1.0,
1749487649,b,service_latency_seconds,0.1,
1749487654,b,service_cpu_usage,0.8,
1749487654,b,service_circuit_breaker_state,0.0,
1749487654,b,service_health,1.0,
1749487654,b,service_latency_seconds,0.1,
1749487595,c,service_cpu_usage,5.4,
1749487595,c,service_circuit_breaker_state,0.0,
1749487595,c,service_health,1.0,
1749487595,c,service_latency_seconds,0.05,
1749487600,c,service_cpu_usage,16.7,
1749487600,c,service_circuit_breaker_state,0.0,
1749487600,c,service_health,1.0,
1749487600,c,service_latency_seconds,0.05,
1749487606,c,service_cpu_usage,12.7,
1749487606,c,service_circuit_breaker_state,0.0,
1749487606,c,service_health,1.0,
1749487606,c,service_latency_seconds,0.1,
1749487611,c,service_cpu_usage,12.9,
1749487611,c,service_circuit_breaker_state,0.0,
1749487611,c,service_health,1.0,
1749487611,c,service_latency_seconds,0.2,
1749487617,c,service_cpu_usage,13.1,
1749487617,c,service_circuit_breaker_state,0.0,
1749487617,c,service_health,1.0,
1749487617,c,service_latency_seconds,0.2,
1749487622,c,service_cpu_usage,12.6,
1749487622,c,service_circuit_breaker_state,0.0,
1749487622,c,service_health,1.0,
1749487622,c,service_latency_seconds,0.2,
1749487628,c,service_cpu_usage,28.0,
1749487628,c,service_circuit_breaker_state,0.0,
1749487628,c,service_health,1.0,
1749487628,c,service_latency_seconds,0.2,
1749487633,c,service_cpu_usage,5.5,
1749487633,c,service_circuit_breaker_state,0.0,
1749487633,c,service_health,1.0,
1749487633,c,service_latency_seconds,0.2,
1749487638,c,service_cpu_usage,1.2,
1749487638,c,service_circuit_breaker_state,0.0,
1749487638,c,service_health,1.0,
1749487638,c,service_latency_seconds,0.2,
1749487644,c,service_cpu_usage,1.3,
1749487644,c,service_circuit_breaker_state,0.0,
1749487644,c,service_health,1.0,
1749487644,c,service_latency_seconds,0.2,
1749487649,c,service_cpu_usage,0.3,
1749487649,c,service_circuit_breaker_state,0.0,
1749487649,c,service_health,1.0,
1749487649,c,service_latency_seconds,0.2,
1749487654,c,service_cpu_usage,2.1,
1749487654,c,service_circuit_breaker_state,0.0,
1749487654,c,service_health,1.0,
1749487654,c,service_latency_seconds,0.2,
1749487595,d,service_cpu_usage,5.9,
1749487595,d,service_circuit_breaker_state,0.0,
1749487595,d,service_health,1.0,
1749487595,d,service_latency_seconds,0.05,
1749487600,d,service_cpu_usage,0.0,
1749487600,d,service_circuit_breaker_state,0.0,
1749487600,d,service_health,1.0,
1749487600,d,service_latency_seconds,0.05,
1749487606,d,service_cpu_usage,12.7,
1749487606,d,service_circuit_breaker_state,0.0,
1749487606,d,service_health,1.0,
1749487606,d,service_latency_seconds,0.05,
1749487611,d,service_cpu_usage,13.0,
1749487611,d,service_circuit_breaker_state,0.0,
1749487611,d,service_health,1.0,
1749487611,d,service_latency_seconds,0.05,
1749487617,d,service_cpu_usage,13.2,
1749487617,d,service_circuit_breaker_state,0.0,
1749487617,d,service_health,1.0,
1749487617,d,service_latency_seconds,0.05,
1749487622,d,service_cpu_usage,12.6,
1749487622,d,service_circuit_breaker_state,0.0,
1749487622,d,service_health,1.0,
1749487622,d,service_latency_seconds,0.05,
1749487628,d,service_cpu_usage,22.3,
1749487628,d,service_circuit_breaker_state,0.0,
1749487628,d,service_health,1.0,
1749487628,d,service_latency_seconds,0.05,
1749487633,d,service_cpu_usage,5.7,
1749487633,d,service_circuit_breaker_state,0.0,
1749487633,d,service_health,1.0,
1749487633,d,service_latency_seconds,0.1,
1749487638,d,service_cpu_usage,1.3,
1749487638,d,service_circuit_breaker_state,0.0,
1749487638,d,service_health,1.0,
1749487638,d,service_latency_seconds,0.1,
1749487644,d,service_cpu_usage,0.9,
1749487644,d,service_circuit_breaker_state,0.0,
1749487644,d,service_health,1.0,
1749487644,d,service_latency_seconds,0.1,
